particle_id,frame_num,particle_num,time_stamp_s,ecd_um,area_pixels,perimeter,circularity,intensity_mean,intensity_std,intensity_min,intensity_max,max_feret_diam_um,aspect_ratio,x_left,x_right,y_top,y_bottom,edge_particle,experiment,step,type,ml_type_proba
2655,973,4,106.142,25.375,443,89.6,0.83,306.05,284.22,0,799,31.125,0.67,630,653,862,890,FALSE,AHF_20151014_Galactic,14 GIV6 LN20150206_5200-3196_151014-132747,dense globular,101
2665,976,2,106.47,14.375,192,81.77,0.6,689.11,119.81,284,799,23.875,0.43,1223,1236,44,67,FALSE,AHF_20151014_Galactic,14 GIV6 LN20150206_5200-3196_151014-132747,dense globular,101
2712,990,3,107.998,7.375,83,49.28,0.66,739.69,46.54,633,799,17.625,0.34,1260,1272,814,829,FALSE,AHF_20151014_Galactic,14 GIV6 LN20150206_5200-3196_151014-132747,dense globular,101
2724,995,1,108.544,5.625,63,39.38,0.71,757.38,34.11,677,798,8.875,0.57,305,313,794,804,FALSE,AHF_20151014_Galactic,14 GIV6 LN20150206_5200-3196_151014-132747,dense globular,101
2748,1005,3,109.636,5.375,62,31.31,0.89,546.37,200.31,158,798,7.125,0.78,350,358,958,966,FALSE,AHF_20151014_Galactic,14 GIV6 LN20150206_5200-3196_151014-132747,dense globular,101
2759,1011,1,110.292,9.375,110,55.53,0.67,647.57,156.19,229,799,13.875,0.57,140,154,32,42,FALSE,AHF_20151014_Galactic,14 GIV6 LN20150206_5200-3196_151014-132747,dense globular,101
2761,1011,3,110.292,7.125,81,39.38,0.81,692.23,91.08,475,799,10.625,0.62,860,870,424,434,FALSE,AHF_20151014_Galactic,14 GIV6 LN20150206_5200-3196_151014-132747,dense globular,101
2773,1016,1,110.838,9.375,112,58.04,0.65,707.41,64.21,580,797,17.375,0.37,129,137,502,520,FALSE,AHF_20151014_Galactic,14 GIV6 LN20150206_5200-3196_151014-132747,dense globular,101
2821,1030,3,112.366,5.875,67,35.56,0.82,686.21,80,539,799,7.875,0.67,130,139,481,489,FALSE,AHF_20151014_Galactic,14 GIV6 LN20150206_5200-3196_151014-132747,dense globular,101
2828,1032,1,112.585,5.125,59,32.49,0.84,712.51,70.6,562,797,7.875,0.58,1236,1242,145,155,FALSE,AHF_20151014_Galactic,14 GIV6 LN20150206_5200-3196_151014-132747,dense globular,101
2868,1048,1,114.332,8.375,97,46.8,0.75,678.43,93.05,491,798,14.125,0.41,781,797,677,684,FALSE,AHF_20151014_Galactic,14 GIV6 LN20150206_5200-3196_151014-132747,dense globular,101
2872,1049,1,114.441,13.375,176,71.01,0.66,608.76,165.26,239,799,24.625,0.46,728,739,548,572,FALSE,AHF_20151014_Galactic,14 GIV6 LN20150206_5200-3196_151014-132747,dense globular,101
2900,1061,3,115.752,6.375,72,42.63,0.71,735.06,52.09,601,799,11.375,0.55,846,857,964,974,FALSE,AHF_20151014_Galactic,14 GIV6 LN20150206_5200-3196_151014-132747,dense globular,101
2938,1072,2,116.953,6.875,77,40.14,0.77,671.53,92.37,504,796,11.375,0.44,677,683,570,583,FALSE,AHF_20151014_Galactic,14 GIV6 LN20150206_5200-3196_151014-132747,dense globular,101
2940,1072,4,116.953,5.375,61,34.8,0.8,736.67,52.47,615,798,7.375,0.72,1083,1093,975,982,FALSE,AHF_20151014_Galactic,14 GIV6 LN20150206_5200-3196_151014-132747,dense globular,101
2942,1073,2,117.062,28.375,532,109.74,0.75,390.28,253.69,0,798,35.875,0.64,673,704,852,874,FALSE,AHF_20151014_Galactic,14 GIV6 LN20150206_5200-3196_151014-132747,dense globular,101
3013,1097,1,119.683,5.625,63,32.49,0.87,717.21,63.77,589,799,7.375,0.62,562,568,474,484,FALSE,AHF_20151014_Galactic,14 GIV6 LN20150206_5200-3196_151014-132747,dense globular,101
3026,1101,5,120.12,5.125,60,33.31,0.82,683.72,114.73,399,799,6.625,0.8,611,620,945,952,FALSE,AHF_20151014_Galactic,14 GIV6 LN20150206_5200-3196_151014-132747,dense globular,101
3034,1104,2,120.447,8.375,96,42.8,0.81,574.21,197.05,170,799,10.875,0.67,1235,1248,630,639,FALSE,AHF_20151014_Galactic,14 GIV6 LN20150206_5200-3196_151014-132747,dense globular,101
3064,1115,3,121.649,5.625,64,45.56,0.62,751.64,37.14,686,799,12.125,0.42,561,566,290,304,FALSE,AHF_20151014_Galactic,14 GIV6 LN20150206_5200-3196_151014-132747,dense globular,101
3098,1126,1,122.85,6.125,70,49.11,0.6,759.74,39.91,640,799,10.125,0.6,789,799,173,185,FALSE,AHF_20151014_Galactic,14 GIV6 LN20150206_5200-3196_151014-132747,dense globular,101
3120,1132,4,123.505,7.625,86,37.8,0.87,538.02,215.93,135,797,9.625,0.75,506,516,878,889,FALSE,AHF_20151014_Galactic,14 GIV6 LN20150206_5200-3196_151014-132747,dense globular,101
3141,1139,2,124.269,9.875,117,53.7,0.71,656.33,133.64,275,799,11.875,0.72,662,673,532,546,FALSE,AHF_20151014_Galactic,14 GIV6 LN20150206_5200-3196_151014-132747,dense globular,101
3144,1140,2,124.379,7.125,81,40.14,0.79,669.57,111.79,412,799,10.875,0.6,685,696,283,291,FALSE,AHF_20151014_Galactic,14 GIV6 LN20150206_5200-3196_151014-132747,dense globular,101
3155,1147,2,125.143,16.625,235,66.7,0.81,443.26,269.22,36,799,18.625,0.86,215,232,956,975,FALSE,AHF_20151014_Galactic,14 GIV6 LN20150206_5200-3196_151014-132747,dense globular,101
3157,1148,2,125.252,5.125,58,35.38,0.76,740.45,47.04,647,798,7.375,0.63,464,474,314,320,FALSE,AHF_20151014_Galactic,14 GIV6 LN20150206_5200-3196_151014-132747,dense globular,101
3183,1160,1,126.563,5.875,68,34.97,0.84,596.06,164.29,240,798,7.375,0.66,576,586,106,114,FALSE,AHF_20151014_Galactic,14 GIV6 LN20150206_5200-3196_151014-132747,dense globular,101
3192,1162,3,126.781,6.625,75,33.9,0.91,630.31,125.65,384,797,7.875,0.77,474,482,709,718,FALSE,AHF_20151014_Galactic,14 GIV6 LN20150206_5200-3196_151014-132747,dense fibral,101
3208,1168,4,127.436,7.875,91,37.56,0.9,537.8,219.98,123,799,9.125,0.87,85,95,724,734,FALSE,AHF_20151014_Galactic,14 GIV6 LN20150206_5200-3196_151014-132747,dense fibral,101
3235,1177,1,128.419,5.625,63,32.56,0.86,729.14,53.27,619,798,6.625,0.77,701,709,411,420,FALSE,AHF_20151014_Galactic,14 GIV6 LN20150206_5200-3196_151014-132747,dense fibral,101
3282,1192,1,130.057,8.625,102,42.38,0.84,669.64,107.13,402,799,11.375,0.68,327,340,94,104,FALSE,AHF_20151014_Galactic,14 GIV6 LN20150206_5200-3196_151014-132747,dense fibral,101
3334,1206,3,131.586,28.625,541,106.23,0.78,436.92,268.82,23,799,38.125,0.63,1005,1038,293,316,FALSE,AHF_20151014_Galactic,14 GIV6 LN20150206_5200-3196_151014-132747,dense fibral,101
3336,1207,1,131.695,8.625,99,39.56,0.89,539.63,208.13,181,798,9.875,0.76,828,840,32,41,FALSE,AHF_20151014_Galactic,14 GIV6 LN20150206_5200-3196_151014-132747,dense fibral,101
3396,1228,1,133.988,10.125,122,48.46,0.81,573,213.36,149,797,14.875,0.55,60,71,130,146,FALSE,AHF_20151014_Galactic,14 GIV6 LN20150206_5200-3196_151014-132747,dense fibral,101
3409,1233,1,134.534,5.625,65,39.97,0.72,620.95,168.08,221,798,12.125,0.48,667,681,575,581,FALSE,AHF_20151014_Galactic,14 GIV6 LN20150206_5200-3196_151014-132747,dense fibral,101
3414,1235,2,134.753,9.125,109,41.8,0.89,559.39,185.35,209,797,10.875,0.69,840,850,424,437,FALSE,AHF_20151014_Galactic,14 GIV6 LN20150206_5200-3196_151014-132747,dense fibral,101
3419,1237,2,134.971,5.125,58,37.63,0.72,739.53,56.03,594,798,8.875,0.7,243,253,574,582,FALSE,AHF_20151014_Galactic,14 GIV6 LN20150206_5200-3196_151014-132747,dense fibral,101
3420,1237,3,134.971,9.875,118,47.87,0.8,574.92,191.15,178,799,11.875,0.84,163,174,710,724,FALSE,AHF_20151014_Galactic,14 GIV6 LN20150206_5200-3196_151014-132747,dense fibral,101
3461,1255,5,136.937,8.375,97,46.04,0.76,580.73,200.02,151,799,10.125,0.78,1188,1198,963,975,FALSE,AHF_20151014_Galactic,14 GIV6 LN20150206_5200-3196_151014-132747,dense fibral,101
3468,1257,1,137.155,9.125,109,55.63,0.67,725.29,69.92,517,799,18.875,0.37,354,373,161,169,FALSE,AHF_20151014_Galactic,14 GIV6 LN20150206_5200-3196_151014-132747,dense fibral,101
3491,1262,1,137.701,7.625,89,40.63,0.82,567.58,188.49,174,796,9.625,0.73,317,327,698,710,FALSE,AHF_20151014_Galactic,14 GIV6 LN20150206_5200-3196_151014-132747,dense fibral,101
3497,1263,3,137.81,24.125,411,86.08,0.83,290.2,283.89,0,799,26.875,0.85,627,650,878,902,FALSE,AHF_20151014_Galactic,14 GIV6 LN20150206_5200-3196_151014-132747,dense fibral,101
3501,1265,1,138.029,13.375,173,58.38,0.8,585.3,160.48,163,799,20.125,0.51,162,182,567,577,FALSE,AHF_20151014_Galactic,14 GIV6 LN20150206_5200-3196_151014-132747,dense fibral,101
3506,1266,4,138.138,11.875,149,58.11,0.74,604.57,153.47,203,799,18.875,0.49,991,1010,560,571,FALSE,AHF_20151014_Galactic,14 GIV6 LN20150206_5200-3196_151014-132747,dense fibral,101
3507,1266,5,138.138,5.125,59,31.73,0.86,575.37,192.68,178,799,5.875,0.8,613,621,612,620,FALSE,AHF_20151014_Galactic,14 GIV6 LN20150206_5200-3196_151014-132747,dense fibral,101
3588,1297,2,141.554,6.875,78,40.14,0.78,663.12,110.98,408,798,10.625,0.48,405,418,127,133,FALSE,AHF_20151014_Galactic,14 GIV6 LN20150206_5200-3196_151014-132747,dense fibral,101
3592,1299,1,141.757,5.125,58,29.9,0.9,618.55,146.48,320,798,6.375,0.78,698,706,413,420,FALSE,AHF_20151014_Galactic,14 GIV6 LN20150206_5200-3196_151014-132747,dense fibral,101
3621,1308,4,142.74,5.625,65,32.56,0.88,551.92,205.12,165,799,5.625,0.89,179,188,524,532,FALSE,AHF_20151014_Galactic,14 GIV6 LN20150206_5200-3196_151014-132747,dense fibral,101
3704,1339,1,146.125,5.625,64,34.14,0.83,629.69,154.5,281,799,7.125,0.81,601,609,60,68,FALSE,AHF_20151014_Galactic,14 GIV6 LN20150206_5200-3196_151014-132747,dense fibral,101
3735,1355,2,147.872,9.375,111,62.36,0.6,710.07,95.35,424,799,14.125,0.51,967,977,594,610,FALSE,AHF_20151014_Galactic,14 GIV6 LN20150206_5200-3196_151014-132747,dense fibral,101
3739,1357,2,148.091,9.375,111,49.46,0.76,687.99,92.71,408,799,15.125,0.64,144,155,773,787,FALSE,AHF_20151014_Galactic,14 GIV6 LN20150206_5200-3196_151014-132747,dense fibral,101
3774,1371,1,149.619,8.625,100,47.63,0.74,596.44,180.78,205,799,11.875,0.67,1261,1273,67,76,FALSE,AHF_20151014_Galactic,14 GIV6 LN20150206_5200-3196_151014-132747,dense fibral,101
3801,1382,1,150.821,11.625,145,67.36,0.63,639.67,131.68,331,798,23.125,0.36,326,344,956,974,FALSE,AHF_20151014_Galactic,14 GIV6 LN20150206_5200-3196_151014-132747,dense fibral,101
3840,1396,4,152.349,7.625,87,44.97,0.74,556.14,220.06,133,798,13.125,0.6,431,444,932,942,FALSE,AHF_20151014_Galactic,14 GIV6 LN20150206_5200-3196_151014-132747,dense fibral,101
3846,1400,1,152.786,6.875,79,48.18,0.65,753.77,34.23,676,799,10.125,0.63,519,527,169,181,FALSE,AHF_20151014_Galactic,14 GIV6 LN20150206_5200-3196_151014-132747,dense fibral,101
3847,1400,2,152.786,7.625,87,41.56,0.8,645.72,116.11,424,799,10.625,0.58,1228,1240,675,683,FALSE,AHF_20151014_Galactic,14 GIV6 LN20150206_5200-3196_151014-132747,dense fibral,101
3851,1401,2,152.895,5.125,60,37.8,0.73,720.63,57.14,611,797,9.375,0.44,236,248,107,112,FALSE,AHF_20151014_Galactic,14 GIV6 LN20150206_5200-3196_151014-132747,dense fibral,101
3858,1404,1,153.223,6.875,79,50.97,0.62,755.41,34.58,669,799,12.125,0.43,501,515,160,167,FALSE,AHF_20151014_Galactic,14 GIV6 LN20150206_5200-3196_151014-132747,dense fibral,101
3893,1417,1,154.643,5.875,67,35.56,0.82,700.33,99.72,459,799,7.125,0.91,138,147,95,104,FALSE,AHF_20151014_Galactic,14 GIV6 LN20150206_5200-3196_151014-132747,dense fibral,101
3914,1425,2,155.516,5.125,60,31.31,0.88,632.68,149.92,287,797,6.625,0.72,488,497,807,814,FALSE,AHF_20151014_Galactic,14 GIV6 LN20150206_5200-3196_151014-132747,dense fibral,101
3949,1442,2,157.373,5.125,59,39.97,0.68,736.44,55.75,596,799,6.375,0.89,1163,1172,476,485,FALSE,AHF_20151014_Galactic,14 GIV6 LN20150206_5200-3196_151014-132747,dense fibral,101
3962,1447,1,157.919,14.125,186,57.94,0.83,480.91,258.54,65,799,16.875,0.7,1031,1048,27,43,FALSE,AHF_20151014_Galactic,14 GIV6 LN20150206_5200-3196_151014-132747,dense fibral,101
3982,1454,3,158.683,6.625,75,36.38,0.84,542.83,198.23,171,797,7.375,0.79,954,962,585,595,FALSE,AHF_20151014_Galactic,14 GIV6 LN20150206_5200-3196_151014-132747,dense fibral,101
3991,1456,3,158.901,6.125,70,39.56,0.75,732.13,62.15,561,799,10.375,0.54,919,932,971,978,FALSE,AHF_20151014_Galactic,14 GIV6 LN20150206_5200-3196_151014-132747,dense fibral,101
4017,1468,2,160.212,7.875,90,48.63,0.69,741.52,49.48,623,799,12.125,0.69,546,556,789,800,FALSE,AHF_20151014_Galactic,14 GIV6 LN20150206_5200-3196_151014-132747,dense fibral,101
4025,1471,3,160.539,6.875,77,45.28,0.69,758.49,32.07,687,799,9.375,0.75,994,1004,334,346,FALSE,AHF_20151014_Galactic,14 GIV6 LN20150206_5200-3196_151014-132747,dense fibral,101
4034,1472,7,160.649,18.625,277,99.5,0.59,589.26,197.34,105,799,26.125,0.78,1195,1220,931,950,FALSE,AHF_20151014_Galactic,14 GIV6 LN20150206_5200-3196_151014-132747,dense fibral,101
4051,1480,5,161.522,9.875,120,60.94,0.64,659.48,132.77,355,798,16.625,0.7,331,344,903,917,FALSE,AHF_20151014_Galactic,14 GIV6 LN20150206_5200-3196_151014-132747,dense fibral,101
4070,1486,4,162.177,9.875,120,57.46,0.68,686.07,106.83,348,799,18.125,0.42,83,101,732,742,FALSE,AHF_20151014_Galactic,14 GIV6 LN20150206_5200-3196_151014-132747,dense fibral,101
4132,1507,2,164.471,6.125,70,39.87,0.74,688.69,105.6,408,799,11.875,0.42,908,916,784,797,FALSE,AHF_20151014_Galactic,14 GIV6 LN20150206_5200-3196_151014-132747,dense fibral,101
4146,1513,4,165.126,12.875,167,57.53,0.8,493.01,238.59,68,799,18.625,0.66,37,53,1002,1018,FALSE,AHF_20151014_Galactic,14 GIV6 LN20150206_5200-3196_151014-132747,dense fibral,101
4157,1517,1,165.563,12.875,166,56.63,0.81,488.14,256.71,33,799,17.375,0.76,197,213,634,647,FALSE,AHF_20151014_Galactic,14 GIV6 LN20150206_5200-3196_151014-132747,dense fibral,101
4160,1519,2,165.781,6.125,70,35.56,0.83,643.06,135.12,306,797,8.625,0.61,579,590,218,225,FALSE,AHF_20151014_Galactic,14 GIV6 LN20150206_5200-3196_151014-132747,dense fibral,101
4187,1530,1,166.982,9.125,107,54.63,0.67,595.33,207.11,175,799,14.875,0.66,1,14,579,592,FALSE,AHF_20151014_Galactic,14 GIV6 LN20150206_5200-3196_151014-132747,dense fibral,101
4198,1532,3,167.201,6.875,79,34.97,0.9,554.19,194.03,182,795,6.625,0.95,918,928,737,746,FALSE,AHF_20151014_Galactic,14 GIV6 LN20150206_5200-3196_151014-132747,dense fibral,101
4309,1572,5,171.569,14.125,187,64.53,0.75,471.17,244.59,56,799,19.875,0.54,556,576,964,976,FALSE,AHF_20151014_Galactic,14 GIV6 LN20150206_5200-3196_151014-132747,dense fibral,101
4333,1581,1,172.551,6.375,72,40.63,0.74,728.15,56.07,591,799,8.125,0.73,1210,1218,671,682,FALSE,AHF_20151014_Galactic,14 GIV6 LN20150206_5200-3196_151014-132747,dense fibral,101
4376,1595,2,174.08,5.125,60,32.73,0.84,623.23,159.91,243,799,8.875,0.58,216,225,417,425,FALSE,AHF_20151014_Galactic,14 GIV6 LN20150206_5200-3196_151014-132747,dense fibral,101
4385,1599,1,174.517,5.125,58,29.31,0.92,564.45,183.86,196,790,5.125,0.86,296,304,200,207,FALSE,AHF_20151014_Galactic,14 GIV6 LN20150206_5200-3196_151014-132747,dense fibral,101
4464,1623,3,177.138,6.125,69,32.73,0.9,649.46,134.68,339,798,7.125,0.79,440,448,307,316,FALSE,AHF_20151014_Galactic,14 GIV6 LN20150206_5200-3196_151014-132747,dense fibral,101
4508,1638,2,178.776,12.875,165,53.8,0.85,418.25,259.93,54,798,18.625,0.56,560,570,49,68,FALSE,AHF_20151014_Galactic,14 GIV6 LN20150206_5200-3196_151014-132747,dense fibral,101
4510,1638,4,178.776,5.125,60,29.9,0.92,607,171.02,234,799,5.625,0.85,374,381,86,94,FALSE,AHF_20151014_Galactic,14 GIV6 LN20150206_5200-3196_151014-132747,dense ring-like,101
4557,1654,3,180.523,6.375,72,37.56,0.8,642.97,160.49,232,798,10.875,0.54,1100,1112,335,343,FALSE,AHF_20151014_Galactic,14 GIV6 LN20150206_5200-3196_151014-132747,dense ring-like,101
4566,1656,3,180.741,6.375,73,37.21,0.81,615.23,156.44,247,799,9.125,0.59,1170,1177,882,894,FALSE,AHF_20151014_Galactic,14 GIV6 LN20150206_5200-3196_151014-132747,dense ring-like,101
4574,1660,3,181.178,9.125,107,47.21,0.78,659.15,108.6,416,798,14.625,0.5,333,342,353,368,FALSE,AHF_20151014_Galactic,14 GIV6 LN20150206_5200-3196_151014-132747,dense ring-like,101
4584,1664,3,181.615,8.125,94,48.46,0.71,713.32,77.8,509,799,13.125,0.51,988,1003,372,380,FALSE,AHF_20151014_Galactic,14 GIV6 LN20150206_5200-3196_151014-132747,dense ring-like,101
4586,1664,5,181.615,6.875,79,36.73,0.86,690.96,94.93,478,799,9.375,0.66,777,789,731,738,FALSE,AHF_20151014_Galactic,14 GIV6 LN20150206_5200-3196_151014-132747,dense ring-like,101
4657,1692,1,184.673,7.375,83,43.38,0.74,700.07,95.37,447,799,12.375,0.57,1208,1217,46,59,FALSE,AHF_20151014_Galactic,14 GIV6 LN20150206_5200-3196_151014-132747,dense ring-like,101
4701,1709,2,186.529,8.125,93,43.21,0.79,729.09,63.91,558,799,9.625,0.84,1082,1094,385,395,FALSE,AHF_20151014_Galactic,14 GIV6 LN20150206_5200-3196_151014-132747,dense ring-like,101
4740,1722,3,187.949,5.125,58,30.97,0.87,698.95,84.53,494,796,7.375,0.59,587,596,664,672,FALSE,AHF_20151014_Galactic,14 GIV6 LN20150206_5200-3196_151014-132747,dense ring-like,101
4744,1725,2,188.276,6.125,71,39.56,0.76,707.51,81.67,532,796,9.375,0.59,90,97,518,530,FALSE,AHF_20151014_Galactic,14 GIV6 LN20150206_5200-3196_151014-132747,dense ring-like,101
4746,1726,2,188.385,30.625,598,117.81,0.74,350.76,304.17,0,805,35.875,0.81,55,86,811,836,FALSE,AHF_20151014_Galactic,14 GIV6 LN20150206_5200-3196_151014-132747,dense ring-like,101
4768,1733,2,189.15,5.875,68,47.46,0.62,756.09,39.39,663,799,10.625,0.68,392,401,485,498,FALSE,AHF_20151014_Galactic,14 GIV6 LN20150206_5200-3196_151014-132747,dense ring-like,101
4784,1737,2,189.587,8.375,96,45.04,0.77,636.95,140.56,317,798,11.625,0.6,207,216,609,623,FALSE,AHF_20151014_Galactic,14 GIV6 LN20150206_5200-3196_151014-132747,dense ring-like,101
4788,1737,6,189.587,8.625,99,52.04,0.68,668.04,130.85,318,799,12.125,0.73,506,517,866,879,FALSE,AHF_20151014_Galactic,14 GIV6 LN20150206_5200-3196_151014-132747,dense ring-like,101
4817,1747,3,190.679,5.375,61,33.14,0.84,741.64,41.87,649,799,6.625,0.89,226,235,386,394,FALSE,AHF_20151014_Galactic,14 GIV6 LN20150206_5200-3196_151014-132747,dense ring-like,101
4822,1748,2,190.788,6.125,71,43.63,0.68,728.1,70.62,540,798,9.625,0.65,5,15,635,646,FALSE,AHF_20151014_Galactic,14 GIV6 LN20150206_5200-3196_151014-132747,dense ring-like,101
4850,1757,6,191.771,7.875,91,51.63,0.66,729.64,60.37,550,798,13.625,0.44,286,301,864,872,FALSE,AHF_20151014_Galactic,14 GIV6 LN20150206_5200-3196_151014-132747,dense ring-like,101
4946,1786,5,194.937,10.125,121,52.87,0.74,662.42,143.03,282,807,16.625,0.43,448,463,1005,1018,FALSE,AHF_20151014_Galactic,14 GIV6 LN20150206_5200-3196_151014-132747,dense ring-like,101
4951,1788,1,195.156,6.375,72,39.21,0.77,596.9,174.33,299,798,6.625,0.89,695,704,348,357,FALSE,AHF_20151014_Galactic,14 GIV6 LN20150206_5200-3196_151014-132747,dense ring-like,101
4985,1798,6,196.248,5.125,59,29.9,0.91,554.73,194.49,160,796,5.625,0.84,710,717,637,645,FALSE,AHF_20151014_Galactic,14 GIV6 LN20150206_5200-3196_151014-132747,dense ring-like,101
4997,1803,1,196.794,6.875,77,50.94,0.61,750.94,39.08,637,798,10.875,0.68,1143,1156,35,44,FALSE,AHF_20151014_Galactic,14 GIV6 LN20150206_5200-3196_151014-132747,dense ring-like,101
5004,1806,2,197.121,6.875,78,35.38,0.88,564.65,182.05,232,799,7.125,0.99,56,66,629,638,FALSE,AHF_20151014_Galactic,14 GIV6 LN20150206_5200-3196_151014-132747,dense ring-like,101
5012,1810,1,197.558,6.875,77,40.8,0.76,690.9,87.45,485,796,10.125,0.51,731,743,193,200,FALSE,AHF_20151014_Galactic,14 GIV6 LN20150206_5200-3196_151014-132747,dense ring-like,101
5032,1814,4,197.995,12.125,154,55.11,0.8,517.58,244.94,74,796,16.125,0.76,124,141,934,948,FALSE,AHF_20151014_Galactic,14 GIV6 LN20150206_5200-3196_151014-132747,dense ring-like,101
5133,1844,1,201.271,5.875,68,33.73,0.87,543.07,201.83,166,798,7.875,0.69,405,413,326,335,FALSE,AHF_20151014_Galactic,14 GIV6 LN20150206_5200-3196_151014-132747,dense ring-like,101
5184,1859,1,202.909,9.125,108,44.63,0.83,628.23,150.35,285,799,10.875,0.76,594,604,319,332,FALSE,AHF_20151014_Galactic,14 GIV6 LN20150206_5200-3196_151014-132747,dense ring-like,101
5240,1879,2,205.093,5.125,60,32.14,0.85,705.27,91.65,468,799,7.125,0.77,1235,1242,287,297,FALSE,AHF_20151014_Galactic,14 GIV6 LN20150206_5200-3196_151014-132747,dense ring-like,101
5259,1883,3,205.53,5.875,67,32.73,0.89,583.22,185.39,176,794,7.125,0.78,1210,1219,524,532,FALSE,AHF_20151014_Galactic,14 GIV6 LN20150206_5200-3196_151014-132747,dense ring-like,101
5381,1917,3,209.243,8.125,93,40.56,0.84,638.74,131.98,350,799,10.125,0.66,62,74,644,653,FALSE,AHF_20151014_Galactic,14 GIV6 LN20150206_5200-3196_151014-132747,dense ring-like,101
5416,1927,1,210.335,7.625,89,44.14,0.76,768.38,25.83,704,799,10.875,0.69,656,668,334,343,FALSE,AHF_20151014_Galactic,14 GIV6 LN20150206_5200-3196_151014-132747,dense ring-like,101
5452,1938,2,211.536,6.375,73,34.97,0.87,679.82,93.35,500,799,7.375,0.78,527,536,403,413,FALSE,AHF_20151014_Galactic,14 GIV6 LN20150206_5200-3196_151014-132747,dense ring-like,101
5458,1,1,0,75.125,2860,228.28,0.83,134.75,238.83,0,799,87.375,0.72,222,289,323,388,FALSE,AHF_20151014_Galactic,15 GIV6 LN20150206_5200-3196_151014-133701,dense ring-like,101
5460,1,3,0,5.125,60,32.56,0.84,673.5,108.11,427,799,7.625,0.59,600,608,610,619,FALSE,AHF_20151014_Galactic,15 GIV6 LN20150206_5200-3196_151014-133701,dense ring-like,101
5464,2,1,0.09,75.875,2911,235.94,0.81,152.42,251.13,0,799,87.625,0.73,890,958,313,379,FALSE,AHF_20151014_Galactic,15 GIV6 LN20150206_5200-3196_151014-133701,dense ring-like,101
5494,10,2,0.929,5.375,61,40.38,0.69,757.25,30.69,695,798,11.875,0.42,447,459,562,569,FALSE,AHF_20151014_Galactic,15 GIV6 LN20150206_5200-3196_151014-133701,dense ring-like,101
5509,15,4,1.475,7.375,83,43.04,0.75,724.04,68.24,563,799,9.125,0.77,1116,1128,771,781,FALSE,AHF_20151014_Galactic,15 GIV6 LN20150206_5200-3196_151014-133701,dense ring-like,101
5513,16,2,1.584,5.625,65,43.8,0.65,763.45,31.91,681,799,7.375,0.79,1149,1157,626,636,FALSE,AHF_20151014_Galactic,15 GIV6 LN20150206_5200-3196_151014-133701,dense ring-like,101
5515,18,1,1.802,64.625,2163,241.21,0.68,198.11,256.47,0,799,89.625,0.72,254,313,633,701,FALSE,AHF_20151014_Galactic,15 GIV6 LN20150206_5200-3196_151014-133701,dense ring-like,101
